Lund_00683,Landmark,Building,Architecture,Town,Facade,City,Medieval architecture,Church,Sky,Cathedral
Lund_01712,Natural landscape,Body of water,Nature,Bank,Tree,River,Reflection,Natural environment,Waterway,Water
Lund_00164,Shore,Coast,Property,Sea,Land lot,Sky,House,Coastal and oceanic landforms,Beach,Cottage
Lund_02465,Sky,Grass,Cloud,Grassland,Team,Competition event,Team sport,Player,Games,Sport venue
Lund_00289,Landmark,Building,Architecture,Estate,Tree,Baptistery,Classical architecture,Mansion,Grass,Stately home
Lund_00852,Aerial photography,Urban area,Residential area,Metropolitan area,Suburb,Bird's-eye view,Urban design,City,Neighbourhood,Human settlement
Lund_01718,Vehicle,Car,Building,Mid-size car,Family car,Neighbourhood,Compact car,Hatchback,City,Toyota prius
Lund_00140,Sky,Town,Building,Architecture,Landmark,Church,Medieval architecture,Tree,Place of worship,City
Lund_01264,Landmark,Medieval architecture,Architecture,Building,Place of worship,Church,Facade,Classical architecture,Cathedral,Convent
Lund_02248,Water resources,Body of water,Water,Bank,River,Waterway,Natural environment,Natural landscape,Reservoir,Watercourse
Lund_00663,Landmark,Monument,Building,Property,Architecture,Stately home,Estate,City,Memorial,Plaza
Lund_02764,Sky,Grass,Cloud,Team,Crowd,Recreation,Competition event,Mountain,Vehicle,Grassland
Lund_02366,Land lot,Grass,Grassland,Pasture,Lawn,Rural area,Farm,Tree,Meadow,Recreation
Lund_02468,Body of water,Water resources,Water,Nature,Natural landscape,River,Reservoir,Natural environment,Sky,Bank
Lund_02527,Water resources,Public space,Water,Asphalt,Road,Sky,Land lot,Road surface,River,Thoroughfare
Lund_01108,Building,Estate,Mansion,Property,Palace,Manor house,Stately home,Architecture,House,Château
Lund_01033,Sky,Water,Tree,Daytime,Garden,Urban area,Wilderness,Botany,Leaf,Architecture
Lund_01191,Estate,Building,Grass,Architecture,Mansion,Palace,Castle,Tree,Fortification,Historic site
Lund_02088,Town,Building,Property,Human settlement,Mixed-use,Street,Neighbourhood,City,Cobblestone,Public space
Lund_02814,Landmark,Medieval architecture,Architecture,Building,Sky,Spire,Church,Steeple,Place of worship,Town
Lund_01781,Architecture,Landmark,Building,Sky,Medieval architecture,Church,City,Place of worship,Classical architecture,Cathedral
Lund_03136,Building,Architecture,Facade,Commercial building,Sky,Company,Corporate headquarters,Car
Lund_00752,Landmark,Mansion,Architecture,Garden,Building,Spring,Estate,Palace,Stately home,Botany
Lund_01802,Landmark,Architecture,Building,Medieval architecture,Tower,Historic site,Observation tower,Tree,Facade,Château
Lund_01518,Landmark,Architecture,Medieval architecture,Building,Classical architecture,Place of worship,Church,Sky,Cathedral,Facade
Lund_01505,Garden,Botanical garden,Grass,Botany,Shrub,Tree,Grass family,Lawn,Park,Plant
Lund_00504,Body of water,Waterway,Canal,Water,Property,River,Pond,Bank,Reflection,Town
Lund_01760,Building,Commercial building,Facade,Architecture,Signage,Mixed-use,Corporate headquarters,City
Lund_01674,Landmark,Medieval architecture,Architecture,Building,Place of worship,Sky,Church,Cathedral,Gothic architecture,Steeple
Lund_01136,Classical architecture,Architecture,Building,Landmark,Facade,City,Courthouse,Seat of local government,Palace,Tourist attraction
Lund_02852,Building,Architecture,Classical architecture,Landmark,House,Mansion,Estate,Palace,Facade,Courthouse
Lund_01983,Medieval architecture,Building,Architecture,Landmark,Church,Place of worship,Sky,Cathedral,Facade,Steeple
Lund_00978,Landmark,Architecture,Sky,Building,Tree,Spring,Castle,Grass,Estate,House
Lund_00459,Building,Property,Estate,Landmark,Mansion,House,Architecture,Palace,Manor house,Stately home
Lund_02737,Natural landscape,Sky,Cloud,Natural environment,Land lot,Tree,Grass,Nature reserve,Wilderness,Rural area
Lund_01343,Landmark,Architecture,Medieval architecture,Building,Classical architecture,Church,Place of worship,Sky,Steeple,Cathedral
Lund_01015,Building,Estate,Stately home,Mansion,Palace,Château,Architecture,Manor house,Grass,Castle
Lund_02831,Classical architecture,Building,Landmark,Architecture,Facade,Palace,Stately home,Sky,Mansion,Seat of local government
Lund_01012,Property,Tree,Landmark,Architecture,Building,Town,Spring,House,Public space,Mansion
Lund_02613,Natural landscape,Grassland,Sky,Prairie,Natural environment,Meadow,Field,Grass,Pasture,Evening
Lund_02225,Natural landscape,Body of water,Water resources,Natural environment,Marsh,Water,Nature reserve,Nature,Freshwater marsh,Bank
Lund_00576,Estate,Building,Landmark,Mansion,Architecture,Stately home,Sky,Palace,Water,Château
Lund_02068,House,Property,Town,Building,Roof,Cottage,Rural area,Home,Architecture,Grass
Lund_01630,Building,Property,House,Architecture,Town,Home,Facade,Real estate,Estate,Window
Lund_01662,Landmark,Building,Mansion,Architecture,Estate,Palace,Official residence,House,Presidential palace,Spring
Lund_01333,Classical architecture,Building,Landmark,Architecture,Facade,Palace,City,Official residence,Seat of local government,Presidential palace
Lund_01971,Building,Architecture,Wall,Place of worship,Sky,Steeple,Tourism,Facade,City,Medieval architecture
Lund_00924,Classical architecture,Building,Architecture,Landmark,Mansion,Palace,Estate,Courthouse,Official residence,Facade
Lund_02333,Building,Property,Architecture,Commercial building,Real estate,City,Facade,Mixed-use,House,Hotel
Lund_02332,Vegetation,Nature reserve,Tree,Grass,Wilderness,Rural area,Pasture,Grass family,Grassland,Highland
Lund_01454,Building,Architecture,Sky,Landmark,Panorama,Town,Photography,Medieval architecture,City,Town square
Lund_01223,Sky,Property,Architecture,Town,Public space,Building,City,Tree,Town square,House
Lund_02015,Landmark,Architecture,Water,Tree,Building,Fountain,House,Water feature,Plant,Presidential palace
Lund_00548,Landmark,Architecture,Building,Sky,City,Facade,Church,Classical architecture,Medieval architecture,Cathedral
Lund_00346,Architecture,Landmark,Building,Medieval architecture,Cathedral,Classical architecture,Sky,Place of worship,City,Church
Lund_00128,Architecture,Town,Building,Landmark,Brick,Facade,Wall,Tourism,City,Sky
Lund_00676,City,Building,Town,Human settlement,Architecture,Landmark,Neighbourhood,Public space,Town square,Plaza
Lund_01839,Estate,Mansion,Building,Property,Palace,Landmark,Château,Official residence,Stately home,Manor house
Lund_00555,Aerial photography,Residential area,Bird's-eye view,Suburb,Urban area,Metropolitan area,Urban design,Neighbourhood,Human settlement,City
Lund_01625,Town,Property,City,Building,Roof,Human settlement,Neighbourhood,Urban area,Tree,Residential area
Lund_02943,Field,Land lot,Soil,Plain,Rural area,Line,Road,Tree,Farm,Agriculture
Lund_02797,Landmark,Building,Architecture,Medieval architecture,Sky,Town,Classical architecture,Facade,City,Church
Lund_02371,Sky,Cloud,Grass family,Land lot,Grass,Tree,Cumulus,Rural area,Meadow,Landscape
Lund_01383,Building,Landmark,Architecture,Medieval architecture,Classical architecture,Church,Facade,Cathedral,Place of worship,Arch
Lund_00960,Classical architecture,Building,Architecture,Landmark,Facade,Mansion,Palace,Courthouse,Estate,Official residence
Lund_00950,Building,Classical architecture,Estate,Property,Architecture,Mansion,Palace,Stately home,Official residence,Manor house
Lund_01808,Sky,Property,Building,Town,Real estate,Architecture,Vehicle,Urban area,Neighbourhood,Cloud
Lund_01400,Town,Property,Building,Public space,City,Town square,Sky,Architecture,Plaza,Photography
Lund_01736,Natural landscape,Pasture,Green,Grassland,Road,Natural environment,Grass,Field,Meadow,Sky
Lund_00605,Building,Landmark,Architecture,Property,Palace,Mansion,House,Estate,Facade,Official residence
Lund_00937,Landmark,Estate,Building,Sky,Château,Architecture,Tree,Palace,Grass,Castle
Lund_01551,Landmark,Architecture,Medieval architecture,Building,Sky,Cathedral,Gothic architecture,Facade,Church,Place of worship
Lund_02445,Building,Architecture,Property,Neighbourhood,Residential area,House,Apartment,Human settlement,Urban area,Estate
Lund_00253,Château,Estate,Building,Property,Landmark,Stately home,Palace,Manor house,Architecture,Castle
Lund_01629,Residential area,Building,Neighbourhood,Property,Town,Human settlement,Architecture,Metropolitan area,Urban area,Mixed-use
Lund_00636,Landmark,Building,Spring,Flower,Architecture,Plant,Palace,Reflecting pool,Estate,Château
Lund_00486,Estate,Mansion,Building,Landmark,Property,Palace,Architecture,Stately home,Official residence,Presidential palace
Lund_02073,Sky,Architecture,Blue,Landmark,Building,Daytime,Classical architecture,Cathedral,Facade,Cloud
Lund_01091,Water,Architecture,Sky,Botany,Tree,Photography,Botanical garden,Building,Fountain,Garden
Lund_01440,Pond,Bank,Natural landscape,Tree,Spring,Waterway,Botany,Botanical garden,Water,Garden
Lund_01080,Medieval architecture,Architecture,Building,Landmark,Place of worship,Classical architecture,Church,Facade,Historic site,Parish
Lund_00600,Property,Landmark,Building,Architecture,House,Town,Tree,Castle,Tourism,Château
Lund_02514,Landmark,Palace,Building,Architecture,Sky,Estate,Mansion,Stately home,Tree,City
Lund_00671,Building,Estate,Palace,Architecture,Mansion,Property,Landmark,Official residence,Classical architecture,Stately home
Lund_00416,Building,Classical architecture,Landmark,Architecture,Property,Palace,Mansion,Official residence,Facade,House
Lund_00366,Building,Landmark,Estate,Architecture,Stately home,Mansion,Palace,Garden,Botany,Tree
Lund_02217,Water resources,Waterway,Water,River,Canal,Bank,Architecture,Tree,Watercourse,Sky
Lund_02604,Natural landscape,Sky,Grassland,Natural environment,Pasture,Rural area,Grass,Line,Tree,Field
Lund_02282,Sky,Land lot,Pasture,Cloud,Grass,Grassland,Rural area,Fence,Plain,Landscape
Lund_03038,Road,Infrastructure,Sky,Asphalt,Land lot,Road surface,Thoroughfare
Lund_03159,Sky,Leisure centre,Leisure,Swimming pool,Public space,Cloud,Tree,Architecture,Recreation,Vacation
Lund_02502,Public space,Playground,Tree,Recreation,Playground slide,Park,Plant,Leisure,Outdoor play equipment,City
Lund_03164,Vegetation,Natural landscape,Nature,Nature reserve,Plant community,Wilderness,Biome,Natural environment,Riparian zone,Tree
Lund_01065,Landmark,Architecture,Building,Town,Medieval architecture,Sky,Church,City,Steeple,Place of worship
Lund_01017,Medieval architecture,Classical architecture,Landmark,Architecture,Building,Place of worship,Cathedral,Gothic architecture,Sky,Facade
Lund_02631,Plain,Grassland,Natural environment,Land lot,Pasture,Field,Grass,Ecoregion,Soil,Steppe
Lund_00922,Landmark,Building,Architecture,City,Tower,Wall,Facade,Tourism,Sky,Historic site
Lund_01460,Building,Architecture,Landmark,Medieval architecture,Classical architecture,Place of worship,Cathedral,Facade,Church,Gothic architecture
Lund_00793,Building,Palace,Estate,Mansion,Château,Official residence,Stately home,Manor house,Architecture,Classical architecture
Lund_00767,Building,Estate,Landmark,Mansion,Property,Palace,Architecture,Sky,House,Official residence
Lund_02489,Leaf,Tree,Sky,Autumn,Natural landscape,Residential area,Daytime,Real estate,Public space,Neighbourhood
Lund_01923,Landmark,Town,Architecture,Building,City,Sky,Tower,Urban area,Street,Tourism
Lund_01113,Estate,Building,Property,Palace,House,Château,Mansion,Tree,Architecture,Stately home
Lund_01346,Landmark,Building,Medieval architecture,Tree,Estate,Architecture,Thoroughfare,Historic site,Château
Lund_00732,Medieval architecture,Property,Castle,Building,Architecture,Fortification,Tree,Historic site,Château,Plant
Lund_00352,Landmark,Building,Medieval architecture,Architecture,Stately home,Castle,Château,Estate,Palace,Historic house
Lund_02176,Town,Street,Human settlement,Building,Cobblestone,Road,City,Road surface,Neighbourhood,Architecture
Lund_01667,Building,Classical architecture,Landmark,Architecture,Palace,Facade,Château,City,Estate,Official residence
Lund_00654,Classical architecture,Building,Architecture,Landmark,Palace,Facade,City,Official residence,Tourist attraction,Tourism
Lund_00930,Classical architecture,Building,Landmark,Architecture,Mansion,Palace,Estate,Official residence,Facade,Stately home
Lund_02173,Architecture,Building,Landmark,Property,Town,Facade,Urban area,City,Neighbourhood,House
Lund_02984,Grassland,Plain,Sky,Field,Natural environment,Prairie,Steppe,Natural landscape,Land lot,Pasture
Lund_00947,Building,Estate,Property,Mansion,Château,Palace,Landmark,Stately home,Manor house,Official residence
Lund_00451,Classical architecture,Building,Landmark,Architecture,Property,Mansion,Estate,House,Palace,Official residence
Lund_02644,Rapeseed,Field,Yellow,Mustard,Mustard plant,Natural landscape,Agriculture,Crop,Plant,Brassica rapa
Lund_02235,Natural landscape,Vegetation,Natural environment,Bank,Nature reserve,Wilderness,Grass,Tree,Waterway,Biome
Lund_01234,Landmark,Architecture,Building,Medieval architecture,Church,Place of worship,Steeple,Sky,Château,Tree
Lund_02291,Body of water,Natural landscape,Water resources,Freshwater marsh,Water,Natural environment,Bank,Fen,Marsh,Nature reserve
Lund_00607,Landmark,Architecture,Building,Medieval architecture,Spire,Sky,Town,Cathedral,Church,Gothic architecture
Lund_00466,Building,Landmark,Palace,Architecture,Château,Facade,Estate,Stately home,Classical architecture,Official residence
Lund_01412,Statue,Monument,Landmark,Memorial,Sculpture,Tree,Architecture,Building,Plant,Art
Lund_02540,Body of water,Natural landscape,Natural environment,Marsh,Freshwater marsh,Water,Tidal marsh,Wetland,Fen,Salt marsh
Lund_02013,Property,Building,House,Brick,Landmark,Roof,Brickwork,Home,Architecture,Real estate
Lund_01859,Monument,Landmark,Grass,Obelisk,Sky,Memorial,Historic site,National historic landmark,Rock
Lund_00745,Building,Sky,Estate,Architecture,Tree,House,Grass,Cloud,Landscape,Château
Lund_02455,House,Architecture,Building,Property,Wall,Neighbourhood,Home,Facade,Real estate,Residential area
Lund_01521,Town,Landmark,City,Human settlement,Town square,Public space,Plaza,Street,Building,Flag
Lund_00431,Estate,Mansion,Building,Landmark,Property,Stately home,Palace,Château,Architecture,House
Lund_02105,Grassland,Sky,Natural landscape,Green,Nature,Pasture,Grass,Natural environment,Land lot,Meadow
Lund_02046,Architecture,Building,Transport,Town,House,Vehicle,Facade,Tourism,City,Neighbourhood
Lund_01171,Public space,Town,Building,Wall,Tree,Palace,City,Architecture,Tourism,Campus
Lund_01046,Architecture,Landmark,Medieval architecture,Sky,Building,Tower,Classical architecture,Facade,Church,City
Lund_00320,Landmark,Spire,Building,Architecture,City,Sky,Medieval architecture,Town,Steeple,Tower
Lund_01555,Property,Estate,Building,Landmark,Mansion,Architecture,House,Palace,Tree,Sky
Lund_00933,Building,Architecture,Medieval architecture,Landmark,Classical architecture,Place of worship,Cathedral,Gothic architecture,Facade,City
Lund_02952,Property,Building,House,Home,Real estate,Neighbourhood,Rest area,Residential area,Facade
Lund_00217,Roof,Residential area,Town,Sky,Urban area,Neighbourhood,Human settlement,Suburb,City,Building
Lund_01099,Building,Landmark,Architecture,City,Tree,Facade,Metropolitan area,Cathedral,Medieval architecture,Church
Lund_01591,Classical architecture,Building,Architecture,Landmark,Palace,Facade,Tourist attraction,City,Official residence,Mansion
Lund_01174,Sky,Cloud,Landmark,Architecture,Town,Wilderness,Tree,Mountain,Urban area,City
Lund_00139,Statue,Sculpture,Public space,Tree,Town,Monument,City,Urban area,Architecture,Art
Lund_00038,Spire,Steeple,Landmark,Tower,Architecture,Sky,Building,Church,Tree,Place of worship
Lund_02562,Vegetation,Natural environment,Sky,Grassland,Hill,Land lot,Shrubland,Wilderness,Ecoregion,Grass
Lund_00317,Landmark,Building,Architecture,Sky,Medieval architecture,Town,City,Church,Facade,Classical architecture
Lund_00989,Landmark,Public space,Building,Plaza,Town square,Human settlement,City,Estate,Architecture,Official residence
Lund_02233,Building,Estate,Property,Manor house,Mansion,Stately home,Château,Architecture,Palace,House
Lund_01890,Architecture,Landmark,Building,Medieval architecture,Sky,Church,Place of worship,Facade,Cathedral,Steeple
Lund_02752,Pasture,Field,Land lot,Natural landscape,Grassland,Natural environment,Sky,Grass,Plain,Soil
Lund_02373,Building,Glass,Architecture,Door,Interior design,Room,Window,Flooring,Ceiling,Shade
Lund_01834,Landmark,Medieval architecture,Architecture,Building,Church,Cathedral,Gothic architecture,Place of worship,Steeple,Classical architecture
Lund_00364,Medieval architecture,Building,Landmark,Architecture,Place of worship,Church,Classical architecture,Cathedral,Facade,Gothic architecture
Lund_02859,Estate,Property,Building,Mansion,House,Architecture,Palace,Stately home,Manor house,Historic house
Lund_01137,Town,Public space,Town square,City,Human settlement,Plaza,Sky,Building,Architecture,Spring
Lund_01855,Body of water,Natural landscape,Waterway,Water,Watercourse,Bank,River,Water resources,Stream,Riparian zone
Lund_01437,Property,Estate,Building,Landmark,Mansion,House,Architecture,Stately home,Palace,Manor house
Lund_01000,Landmark,Sky,Architecture,Building,Town,City,Church,Urban area,Human settlement,Cathedral
Lund_00931,Classical architecture,Building,Landmark,Architecture,Mansion,Palace,Estate,Official residence,Facade,Stately home
Lund_01441,Building,Estate,Mansion,Landmark,Classical architecture,Palace,Château,Architecture,Stately home,Official residence
Lund_00621,Aerial photography,Metropolitan area,Residential area,Bird's-eye view,Suburb,Urban area,Urban design,Junction,Neighbourhood,Human settlement
Lund_00147,Landmark,Building,Medieval architecture,Architecture,Tower,Turret,Historic site,Sky,Observation tower,Tree
Lund_02864,Winter,Landmark,Property,Snow,Building,Architecture,Tree,Home,Freezing,Town
Lund_02406,Building,Commercial building
Lund_03152,Body of water,Natural landscape,Nature,Water resources,Water,Natural environment,Nature reserve,Sky,Vegetation,Bank
Lund_01235,Estate,Building,Mansion,Palace,Official residence,Property,Stately home,Manor house,Château,Architecture
Lund_02436,Natural landscape,Nature,Water,Nature reserve,Wilderness,Bank,Natural environment,Watercourse,River,Tree
Lund_02448,Grassland,Pasture,Grass,Meadow,Rural area,Plain,Sport venue,Lawn,Land lot,Landscape
Lund_02890,Garden,Sky,Tree,Grass,Cloud,Spring,Park,Botany,Water,Leaf
Lund_02678,Vegetation,Grass,Natural environment,Natural landscape,Nature reserve,Property,Tree,Garden,Biome,Botany
Lund_02762,Property,Sky,Architecture,House,Home,Transport,Tree,Real estate,Grass,Botany
Lund_02659,Property,Land lot,House,Residential area,Real estate,Home,Building,Estate,Roof,Neighbourhood
Lund_01305,Classical architecture,Building,Palace,Landmark,Architecture,Facade,Mansion,Official residence,Estate,Stately home
Lund_02990,Room,Building,Interior design,Furniture,Restaurant,Table,Barware,Countertop,Ceiling,Bar
Lund_03089,Fountain,Water,Water feature,Leisure,Water resources,Park,Fun,Recreation,Grass,Tree
Lund_01669,Town,Building,Architecture,Human settlement,City,House,Neighbourhood,Street,Mixed-use,Facade
Lund_01955,Building,Landmark,Palace,Estate,Architecture,Mansion,Official residence,House,Classical architecture,Stately home
Lund_02044,Property,Building,Town,House,Architecture,Facade,Real estate,Home,Window,Street
Lund_02382,Grass,Lawn,Land lot,Grass family,House,Residential area,Yard,Grassland,Garden,Meadow
Lund_02624,Grassland,Natural landscape,Land lot,Field,Natural environment,Grass,Vegetation,Plain,Pasture,Prairie
Lund_02861,Estate,Property,Landmark,Building,Architecture,Mansion,House,Tree,Grass,Castle
Lund_00983,Landmark,Building,Architecture,Steeple,Church,Town,Cathedral,City,Sky,Place of worship
Lund_02446,Tree,Property,Natural landscape,Residential area,Sky,Architecture,Grass,House,Road,Woody plant
Lund_00727,Estate,Mansion,Property,Building,House,Home,Official residence,Palace,Architecture,Stately home
Lund_00271,Building,Estate,Landmark,Palace,Mansion,Château,Architecture,Official residence,Botany,Spring
Lund_02758,Flower,Plant,Garden,Shrub,Landscape,Yard,Flowering plant,Landscaping,Grass,Annual plant
Lund_00507,Body of water,Water resources,Stream,Watercourse,Water,Waterway,Natural landscape,River,Stream bed,Geological phenomenon
Lund_00634,Building,Architecture,Estate,Water,Mansion,Palace,Stately home,Tree,House,City
Lund_01154,Building,Architecture,Landmark,City,Town,Human settlement,Sky,Facade,Plaza,Metropolis
Lund_00902,Water,Sky,Fountain,Architecture,Botany,Tree,Estate,Water feature,Building,Park
Lund_01007,Building,Medieval architecture,Architecture,Landmark,Church,Place of worship,Cathedral,Facade,Steeple,Spire
Lund_00759,Landmark,Architecture,Building,Medieval architecture,Cathedral,Sky,Facade,Gothic architecture,Place of worship,City
Lund_02260,Asphalt,Transport,Property,Road surface,Public space,Driveway,Roof,House,Road,Vehicle
Lund_01756,Estate,Building,Mansion,Property,Palace,Manor house,Stately home,Château,House,Official residence
Lund_02221,Sky,Property,Cloud,House,Architecture,Land lot,Tree,Rural area,Hill,Residential area
Lund_00008,Landmark,Spire,Building,Architecture,Steeple,Church,Place of worship,Parish,Tree,Sky
Lund_01421,Building,Classical architecture,Landmark,Architecture,Palace,Facade,City,Tourist attraction,Seat of local government,Château
Lund_01545,Transport,Building,Architecture,House,Vehicle,Real estate,Restaurant,Home,Plant,Rest area
Lund_02515,Freshwater marsh,Natural landscape,Natural environment,Marsh,Nature reserve,Wetland,Bank,Fen,Tidal marsh,Salt marsh
Lund_00795,Estate,Building,Palace,Landmark,Mansion,Architecture,Castle,Stately home,Château,Sky
Lund_02200,Sky,Tree,Swimming pool,Architecture,Leisure,Summer,River,Vacation,Park,Mountain
Lund_02780,Asphalt,Land lot,Property,Road,Morning,Grass,Driveway,Rural area,Road surface,Thoroughfare
Lund_02456,Sport venue,Stadium,Team sport,Player,Grass,Ball game,Soccer-specific stadium,Atmosphere,Sports,Arena
Lund_02800,Landmark,Building,Architecture,Medieval architecture,Classical architecture,Place of worship,Cathedral,Sky,Church,Steeple
Lund_00502,Property,House,Estate,Home,Building,Grass,Architecture,Mansion,Lawn,Real estate
Lund_02090,Building,Architecture,Medieval architecture,Classical architecture,Place of worship,Church,Facade,Arch,Historic site,Arcade
Lund_01076,Building,Palace,Estate,Official residence,Architecture,Mansion,Stately home,Classical architecture,House,Presidential palace
Lund_01045,Medieval architecture,Classical architecture,Landmark,Architecture,Building,Place of worship,Cathedral,Gothic architecture,Sky,Facade
Lund_00952,Classical architecture,Landmark,Building,Architecture,Facade,Sky,Palace,Courthouse,City,Basilica
Lund_01462,Landmark,Sky,Architecture,Tree,Spire,Building,Steeple,Church,Tower,Urban area
Lund_02692,Sky,Natural landscape,Natural environment,Plain,Cloud,Land lot,Field,Prairie,Rural area,Grass
Lund_02327,Building,Floor,Interior design,Flooring,Room,Retail,Hardwood,Ceiling
Lund_01377,Estate,Building,Mansion,Property,Manor house,Lawn,Château,Palace,Grass,Stately home
Lund_01172,Building,Architecture,Landmark,Medieval architecture,Classical architecture,Cathedral,Facade,Place of worship,City,Church
Lund_00148,Landmark,Sky,Architecture,Building,Town,Church,Cathedral,City,Urban area,Tree
Lund_01480,Landmark,Architecture,House,Building,Estate,Sky,Tree,Tower,Roof,Home
Lund_02801,Landmark,Architecture,Building,Sky,Church,Place of worship,Town,City,Cathedral,Facade
Lund_03186,Landmark,Sky,Architecture,Building,Town,City,Human settlement,Urban area,Facade,Tower
Lund_01531,Architecture,Building,Arch,Landmark,Medieval architecture,Classical architecture,Brickwork,Byzantine architecture,Facade,Brick
Lund_02122,Building,Property,Architecture,Landmark,Facade,Stately home,Palace,Medieval architecture,Classical architecture,City
Lund_00473,Building,Property,Estate,Architecture,Stately home,Palace,Mansion,House,Almshouse,Manor house
Lund_00419,Landmark,Palace,Building,Estate,Mansion,Property,Classical architecture,Architecture,House,Stately home
Lund_02126,Property,Estate,Tree,House,Building,Real estate,Home,Land lot,Residential area,Neighbourhood
Lund_02084,Lawn,Grass,Garden,Green,Natural landscape,Grassland,Grass family,Land lot,Landscaping,Tree
Lund_01993,Fountain,Water,Water feature,Sky,Architecture,Tree,Font,City,Winter,Town square
Lund_01237,Nature,Water,Natural landscape,Reflection,Pond,Waterway,Botany,Garden,Grass,Watercourse
Lund_00579,Reflection,Waterway,Natural landscape,Canal,Water,House,River,Pond,Watercourse,Building
Lund_00245,Building,Château,Landmark,Medieval architecture,Stately home,Estate,Architecture,Manor house,Castle,Mansion
Lund_01476,Garden,Flower,Botanical garden,Plant,Grass,Yard,Lawn,Botany,Shrub,Spring
Lund_00720,Estate,Building,Landmark,Property,Sky,Mansion,Palace,Stately home,Architecture,House
Lund_02777,Building,Architecture,Property,Neighbourhood,House,Residential area,Facade,Metropolitan area,Real estate,Mixed-use
Lund_02887,Snow,Winter,Freezing,Mansion,Building,Spring,Estate,Plant,Architecture,Manor house
Lund_01370,Aerial photography,Bird's-eye view,Architecture,Landscape,House,Photography,Estate,City,Urban design,Building
Lund_01415,Building,Tree,Architecture,Château,Plant,Castle
Lund_03093,Sky,Morning,Grass,Evening,Rural area,Tree,Horizon,Landscape,Cloud,Pasture
Lund_02417,Landmark,Architecture,Building,Wall,Church,Town,Medieval architecture,Sky,Facade,Cathedral
Lund_01459,Classical architecture,Landmark,Architecture,Building,Facade,Courthouse,Palace,Flag,Presidential palace,Official residence
Lund_01255,Sky,Public space,Grass,Building,Campus,Tree,City,Architecture,Park,Cloud
Lund_00707,Building,Estate,Palace,Landmark,Mansion,Official residence,Stately home,Architecture,Château,Castle
Lund_00434,Building,Landmark,Estate,Palace,Property,Architecture,Stately home,Mansion,Official residence,City
Lund_00819,Roof,Property,Sky,Town,Building,Architecture,Daytime,Public space,Urban design,Residential area
Lund_01695,Building,Landmark,Architecture,Sky,Church,Medieval architecture,Facade,Cathedral,Place of worship,City
Lund_01381,Property,Building,Public space,Architecture,Tree,Grass,Garden,House,Estate,Park
Lund_00471,Building,Property,Medieval architecture,Architecture,Château,House,Estate,Historic house,Historic site,Facade
Lund_02573,Land lot,Vegetation,Natural environment,Plain,Grass,Grassland,Ecoregion,Prairie,Grass family,Meadow
Lund_00624,Estate,Mansion,Building,Property,Landmark,Palace,Architecture,Official residence,Stately home,House
Lund_02295,Property,House,Home,Building,Residential area,Roof,Real estate,Architecture,Facade,Siding
Lund_01198,Garden,Botanical garden,Tree,Botany,Park,Grass,Shrub,Spring,Plant,Estate
Lund_02938,Map,Organism,Adaptation,Bird
Lund_01318,Architecture,Classical architecture,Building,Landmark,Property,Facade,Town,Sky,House,Palace
Lund_02124,Town,Public space,Water,Architecture,Sculpture,Tree,Tourism,Statue,Town square,Palace
Lund_00784,Landmark,Building,Architecture,Medieval architecture,Tree,Estate,Stately home,Sky,Church,Château
Lund_01814,Landmark,Architecture,Building,Medieval architecture,Baptistery,Church,Tree,Place of worship,Cathedral,City
Lund_01312,Landmark,Building,Property,House,Architecture,Mansion,Town,Estate,Sky,City
Lund_02066,Sky,Sport venue,Natural landscape,Grass,Green,Land lot,Grassland,Property,Natural environment,Tree
Lund_01061,House,Tree,Building,Architecture,Palace,Estate,Château,Mansion,Sky,Plant
Lund_01558,Property,House,Cottage,Home,Building,Roof,Residential area,Real estate,Estate,Farmhouse
Lund_00927,Classical architecture,Building,Landmark,Architecture,Mansion,Palace,Estate,Official residence,Facade,Stately home
Lund_02759,Asphalt,Road,Public space,Road surface,Land lot,Tree,Sky,Infrastructure,Signage,Real estate
Lund_00108,Landmark,Place of worship,Architecture,Spire,Church,Building,Parish,Sky,Chapel,Steeple
Lund_01354,Medieval architecture,Architecture,Landmark,Building,Classical architecture,Place of worship,Historic site,Cathedral,Facade,Byzantine architecture
Lund_02049,Body of water,Natural landscape,Water resources,Pond,Nature,Water,Bank,Vegetation,Fish pond,Nature reserve
Lund_02501,Nature,Sky,Water,Highland,Vegetation,Wilderness,Tree,Natural environment,Rock,Mountain
Lund_01668,Landmark,Palace,Château,Flower,Spring,Estate,Stately home,Plant,Garden,Building
Lund_01111,Classical architecture,Building,Landmark,Architecture,Palace,Estate,Château,Official residence,Mansion,Facade
Lund_02070,Wall,Building,Tree,Architecture,Medieval architecture,Stately home,Grass,House,Estate,Plant
Lund_00129,Sky,Landmark,Building,Town,Architecture,Tree,Human settlement,City,House,Cloud
Lund_01981,Property,Town,Building,House,Sky,Architecture,Real estate,Tree,Home,Road
Lund_00267,Reflection,Building,Reflecting pool,Landmark,Estate,Architecture,Mansion,Palace,Water,Pond
Lund_01960,Road,Natural landscape,Lane,Thoroughfare,Asphalt,Grass,Path,Trail,Tree,Infrastructure
Lund_02118,Building,Medieval architecture,Classical architecture,Architecture,Landmark,Place of worship,Historic site,Cathedral,Facade,Neighbourhood
Lund_00731,Building,Architecture,Landmark,Town,Property,Facade,House,City,Mansion,Stately home
